# CDS alignment filter
# PYTHON VERSION: 3.10.0
# Script call:    aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter/ --overwrite
# Runtime:        01/06/2022 12:43:00
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 01.06.2022 | 12:43:00 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL2420	1395.6666666666667	451.6666666666667	17	17	944	336.4117647058824	17	0	16	0	431	640	0	944	921	573	9	7	371	252.52941176470588	17	0	8	0	343	497	0	371	348
ORTHOMCL16793	478.6666666666667	59.666666666666664	4	4	419	353.5	4	0	2	36	36	131	0	93	93	77	4	4	342	333.25	4	0	0	36	36	131	0	17	17
ORTHOMCL4221	755.6666666666667	492.6666666666667	15	15	263	52.0	15	0	15	0	41	97	0	263	235	222	11	11	41	32.46666666666667	13	1	4	0	36	83	0	41	16
ORTHOMCL11816	790.6666666666666	197.66666666666666	5	5	593	325.0	5	0	4	2	28	100	0	383	383	240	3	3	353	267.6	5	0	2	2	28	100	0	144	144
ORTHOMCL12925	648.6666666666666	230.66666666666666	5	5	418	267.0	5	0	4	4	56	97	0	203	203	160	4	4	258	212.6	5	0	1	4	55	96	0	46	46
ORTHOMCL14911	531.6666666666667	297.6666666666667	4	4	234	150.0	4	0	3	5	6	43	0	114	114	109	4	4	125	121.0	4	0	0	5	5	42	0	7	7
ORTHOMCL896	2070.666666666667	1508.6666666666667	22	22	562	160.0	18	1	22	0	244	375	0	562	562	379	12	9	183	108.5	16	1	10	0	170	270	0	183	183
ORTHOMCL4580	538.6666666666666	0.6666666666666666	14	14	538	446.57142857142856	14	0	3	3	461	667	0	377	136	33	11	11	505	442.85714285714283	14	0	3	3	461	667	0	344	103
ORTHOMCL7408	300.66666666666663	140.66666666666666	10	10	160	86.7	10	0	10	0	62	128	0	94	77	82	9	9	78	70.4	10	0	1	0	58	122	0	13	1
ORTHOMCL33	2745.666666666667	1120.6666666666667	68	68	1625	813.9264705882352	68	0	68	0	1074	2435	0	1625	1503	580	43	12	1045	782.2647058823529	68	0	25	0	1039	2357	0	1045	924
ORTHOMCL12511	468.66666666666663	242.66666666666666	5	5	226	126.0	5	0	5	0	18	35	0	99	99	102	3	3	124	98.6	5	0	2	0	18	34	0	1	1
ORTHOMCL10210	1651.6666666666665	585.6666666666666	6	6	1066	219.66666666666666	6	0	5	0	9	20	0	1035	1035	1010	3	3	56	37.0	6	0	3	0	6	14	0	30	30
ORTHOMCL1562	1482.6666666666665	685.6666666666666	19	19	797	467.3157894736842	19	0	18	0	494	877	0	659	368	283	14	12	514	447.89473684210526	19	0	5	0	492	871	0	377	87
ORTHOMCL15039	157.66666666666666	33.666666666666664	4	4	124	77.5	4	0	3	4	7	20	0	69	69	51	2	2	73	63.5	4	0	2	4	6	19	0	19	19
ORTHOMCL947	1529.6666666666667	1052.6666666666667	21	21	477	30.476190476190474	17	1	21	0	9	22	0	477	477	470	12	9	7	3.5714285714285716	14	1	9	0	5	12	0	7	7
ORTHOMCL1871	1077.6666666666665	754.6666666666666	18	18	323	52.94444444444444	14	1	18	0	46	111	0	323	323	277	12	12	46	32.27777777777778	14	1	6	0	40	100	0	46	46
ORTHOMCL694	4131.666666666666	3025.6666666666665	22	22	1106	69.5	14	1	22	0	39	71	0	1106	1106	1105	1	1	1	0.045454545454545456	1	1	21	0	0	0	0	1	1
ORTHOMCL2816	289.6666666666667	98.66666666666667	16	16	191	168.4375	16	0	4	0	184	337	0	141	4	0	12	12	191	168.4375	16	0	4	0	184	337	0	141	4
ORTHOMCL9804	3885.6666666666665	2458.6666666666665	7	7	1427	345.42857142857144	7	0	7	0	8	12	0	1427	1427	1335	4	3	92	53.0	5	1	3	0	7	11	0	92	92
ORTHOMCL7956	339.6666666666667	87.66666666666667	9	9	252	180.44444444444446	9	0	3	0	137	331	0	154	154	35	7	7	217	174.11111111111111	9	0	2	0	135	326	0	119	119
ORTHOMCL6423	866.6666666666667	317.6666666666667	12	12	549	293.5	7	1	11	0	129	248	0	549	395	172	8	1	377	273.75	5	2	4	0	127	246	0	377	223
ORTHOMCL7283	590.6666666666666	98.66666666666667	10	10	492	293.9	10	0	9	1	240	383	0	314	261	181	7	6	311	267.4	10	0	3	1	232	369	0	139	86
ORTHOMCL12954	622.6666666666666	101.66666666666667	5	5	521	451.4	5	0	1	31	147	401	0	87	87	89	5	5	432	414.6	5	0	0	31	147	397	0	4	4
ORTHOMCL12507	399.66666666666663	143.66666666666666	5	5	256	130.0	5	0	4	1	16	94	0	161	161	149	5	5	107	98.6	5	0	0	1	16	94	0	13	13
ORTHOMCL11122	590.6666666666667	490.6666666666667	6	6	100	16.666666666666668	3	1	6	0	0	0	0	100	100	99	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL4232	2476.666666666667	1697.6666666666667	15	15	779	349.0	15	0	15	0	340	817	0	589	551	428	11	9	351	294.6666666666667	15	0	4	0	309	743	0	171	138
ORTHOMCL12737	786.6666666666667	343.6666666666667	5	5	443	171.6	5	0	4	0	0	0	0	443	443	255	3	3	188	112.4	5	0	2	0	0	0	0	188	188
ORTHOMCL2293	307.6666666666667	66.66666666666667	17	17	241	221.64705882352942	15	1	1	3	220	399	0	32	12	13	16	14	228	218.1764705882353	15	1	1	3	217	392	0	20	2
ORTHOMCL2485	282.6666666666667	110.66666666666667	17	17	172	100.6470588235294	17	0	17	0	99	203	0	96	75	75	14	12	97	89.82352941176471	17	0	3	0	94	190	0	23	6
ORTHOMCL9361	309.6666666666667	48.666666666666664	7	7	261	190.71428571428572	7	0	6	2	123	301	0	143	143	65	5	5	196	170.42857142857142	7	0	2	2	121	294	0	80	80
ORTHOMCL9185	265.6666666666667	124.66666666666667	7	7	141	101.71428571428571	7	0	6	0	54	152	0	47	47	51	7	7	90	88.14285714285714	7	0	0	0	49	145	0	2	2
ORTHOMCL339	631.6666666666666	91.66666666666667	28	28	540	397.14285714285717	28	0	9	0	418	767	0	454	112	113	23	14	427	386.85714285714283	28	0	5	0	412	756	0	341	5
ORTHOMCL16677	373.6666666666667	92.66666666666667	4	4	281	218.25	4	0	1	17	22	37	0	41	41	45	3	3	236	203.75	4	0	1	16	21	36	0	1	1
ORTHOMCL538	1456.6666666666665	643.6666666666666	25	25	813	372.52	25	0	25	0	441	926	0	813	513	383	18	12	430	340.72	23	1	7	0	421	886	0	430	141
ORTHOMCL3150	447.6666666666667	70.66666666666667	16	16	377	251.75	16	0	15	6	239	455	0	162	129	129	16	14	248	238.875	16	0	0	6	233	443	0	34	5
ORTHOMCL5218	538.6666666666667	353.6666666666667	13	13	185	110.61538461538461	13	0	12	0	100	231	0	104	79	76	11	11	109	99.07692307692308	13	0	2	0	98	226	0	29	4
ORTHOMCL10978	371.6666666666667	112.66666666666667	6	6	259	136.33333333333334	6	0	6	2	38	108	0	163	163	118	3	2	141	113.5	6	0	3	2	37	106	0	47	47
ORTHOMCL7352	844.6666666666667	382.6666666666667	10	10	462	207.2	10	0	10	1	154	357	0	435	292	242	6	6	220	168.9	10	0	4	1	139	330	0	194	62
ORTHOMCL10934	186.66666666666666	50.666666666666664	6	6	136	59.666666666666664	6	0	6	3	12	29	0	92	92	90	6	6	46	43.5	6	0	0	3	11	28	0	3	3
ORTHOMCL8544	191.66666666666669	114.66666666666667	8	8	77	47.25	8	0	6	0	20	74	0	32	32	37	7	7	40	35.625	8	0	1	0	19	66	0	0	0
ORTHOMCL1895	341.66666666666663	184.66666666666666	18	18	157	65.05555555555556	18	0	18	0	73	117	0	157	120	89	12	11	68	53.72222222222222	18	0	6	0	66	105	0	68	38
ORTHOMCL16501	292.6666666666667	50.666666666666664	4	4	242	116.75	4	0	4	3	6	12	0	167	167	134	2	2	108	82.25	4	0	2	3	6	11	0	34	34
ORTHOMCL3201	718.6666666666667	342.6666666666667	15	15	376	223.13333333333333	15	0	14	0	241	515	0	376	135	135	12	11	241	197.6	15	0	3	0	222	472	0	241	21
ORTHOMCL2426	232.66666666666666	59.666666666666664	17	17	173	133.1764705882353	17	0	6	0	144	291	0	135	39	26	12	11	147	127.82352941176471	17	0	5	0	139	283	0	110	17
ORTHOMCL1588	1322.6666666666667	1057.6666666666667	19	19	265	80.10526315789474	19	0	19	0	79	114	0	265	215	187	15	10	78	63.73684210526316	19	0	4	0	75	107	0	78	31
ORTHOMCL2394	870.6666666666667	277.6666666666667	17	17	593	400.47058823529414	17	0	8	0	465	859	0	593	300	114	13	13	479	382.7647058823529	17	0	4	0	454	831	0	479	192
ORTHOMCL12156	266.6666666666667	115.66666666666667	5	5	151	116.0	5	0	4	13	39	67	0	43	43	44	5	4	107	105.8	5	0	0	12	38	66	0	1	1
ORTHOMCL2502	538.6666666666666	122.66666666666667	17	17	416	213.1764705882353	17	0	16	2	203	345	0	338	220	209	15	13	207	186.58823529411765	17	0	2	2	196	333	0	131	15
ORTHOMCL12820	404.66666666666663	166.66666666666666	5	5	238	85.8	5	0	5	0	3	21	0	203	203	177	2	2	61	46.2	5	0	3	0	3	21	0	27	27
ORTHOMCL6572	1461.6666666666667	490.6666666666667	10	10	971	714.7	10	0	7	3	574	1286	0	340	264	253	9	9	718	661.2	10	0	1	3	556	1231	0	105	38
ORTHOMCL16838	263.6666666666667	0.6666666666666666	4	4	263	238.25	4	0	0	34	33	70	0	31	31	33	4	4	230	228.5	4	0	0	34	33	70	0	0	0
ORTHOMCL7694	483.66666666666663	197.66666666666666	9	9	286	163.88888888888889	9	0	8	0	100	296	0	278	278	75	5	5	211	153.66666666666666	9	0	4	0	100	291	0	203	203
ORTHOMCL5730	767.6666666666667	406.6666666666667	13	13	361	200.30769230769232	13	0	13	0	191	397	0	241	203	162	10	10	199	173.92307692307693	13	0	3	0	179	367	0	89	54
ORTHOMCL7659	392.66666666666663	231.66666666666666	9	9	161	81.22222222222223	9	0	9	0	43	116	0	95	95	86	8	8	75	64.11111111111111	9	0	1	0	40	112	0	9	9
ORTHOMCL3419	510.66666666666663	213.66666666666666	15	15	297	147.8	15	0	15	0	142	235	0	297	146	144	13	12	153	128.13333333333333	15	0	2	0	132	210	0	153	12
ORTHOMCL510	970.6666666666667	389.6666666666667	24	24	581	341.2083333333333	24	0	24	4	386	758	0	340	333	203	15	9	378	319.25	24	0	9	4	367	716	0	145	139
ORTHOMCL9815	254.66666666666666	186.66666666666666	7	7	68	10.0	4	1	7	0	0	0	0	68	68	67	1	1	1	0.14285714285714285	1	1	6	0	0	0	0	1	1
ORTHOMCL2422	1824.6666666666667	1285.6666666666667	17	17	539	134.41176470588235	17	0	17	0	125	248	0	538	439	428	13	12	111	92.82352941176471	17	0	4	0	104	204	0	110	21
ORTHOMCL12074	2295.666666666667	1549.6666666666667	5	5	746	398.4	5	0	4	0	12	68	0	617	617	257	2	2	489	322.6	5	0	3	0	11	67	0	365	365
ORTHOMCL3915	177.66666666666669	79.66666666666667	15	15	98	90.4	15	0	0	1	87	158	0	9	8	9	15	14	89	87.66666666666667	15	0	0	1	85	156	0	2	1
ORTHOMCL927	2184.666666666667	1610.6666666666667	21	21	574	126.0952380952381	21	0	21	0	155	372	0	574	574	461	11	10	113	71.52380952380952	17	1	10	0	107	243	0	113	113
ORTHOMCL12509	178.66666666666666	39.666666666666664	5	5	139	126.2	5	0	0	5	48	99	0	16	16	17	5	4	122	122.0	5	0	0	5	48	97	0	0	0
ORTHOMCL12848	871.6666666666666	101.66666666666667	5	5	770	597.8	5	0	2	23	134	249	0	250	250	84	4	4	686	573.0	5	0	1	22	133	246	0	173	173
ORTHOMCL7426	784.6666666666667	288.6666666666667	10	10	496	191.6	10	0	9	0	137	310	0	349	333	331	9	9	165	152.5	10	0	1	0	132	297	0	23	8
ORTHOMCL1419	702.6666666666667	405.6666666666667	19	19	297	133.73684210526315	19	0	19	0	173	236	0	295	284	135	11	9	162	112.78947368421052	19	0	8	0	153	209	0	160	149
ORTHOMCL895	1957.6666666666667	1563.6666666666667	22	22	394	137.77272727272728	18	1	22	0	207	467	0	394	394	192	10	10	202	114.22727272727273	17	1	12	0	182	412	0	202	202
ORTHOMCL2524	529.6666666666666	200.66666666666666	17	17	329	221.88235294117646	17	0	7	0	266	500	0	329	229	50	10	10	279	215.41176470588235	17	0	7	0	262	494	0	279	181
ORTHOMCL2620	428.6666666666667	86.66666666666667	17	17	342	294.6470588235294	17	0	2	1	300	671	0	105	41	47	15	13	295	281.05882352941177	17	0	2	1	288	641	0	67	5
ORTHOMCL10439	496.66666666666663	233.66666666666666	6	6	263	113.0	6	0	6	0	9	47	0	207	207	159	4	3	104	80.16666666666667	6	0	2	0	9	41	0	53	53
ORTHOMCL5214	147.66666666666666	46.666666666666664	13	13	101	87.53846153846153	13	0	2	0	81	195	0	22	12	11	12	12	90	84.0	13	0	1	0	78	190	0	14	4
ORTHOMCL1517	1099.6666666666665	652.6666666666666	19	19	447	198.94736842105263	19	0	19	0	199	315	0	323	317	247	15	12	200	175.52631578947367	19	0	4	0	187	284	0	76	71
ORTHOMCL15482	759.6666666666666	146.66666666666666	4	4	613	269.25	4	0	3	7	6	44	0	460	460	463	4	4	150	147.25	4	0	0	7	5	39	0	5	5
ORTHOMCL8408	593.6666666666667	256.6666666666667	8	8	337	263.5	8	0	6	4	129	558	0	82	82	90	8	8	247	241.75	8	0	0	3	121	534	0	4	4
ORTHOMCL1248	2028.6666666666667	1402.6666666666667	20	20	626	130.3	18	1	20	0	158	323	0	626	626	496	11	10	130	81.85	17	1	9	0	113	228	0	130	130
ORTHOMCL8011	785.6666666666666	525.6666666666666	9	9	260	126.11111111111111	9	0	9	1	87	192	0	152	152	156	9	8	104	99.22222222222223	9	0	0	1	81	175	0	4	4
ORTHOMCL10670	801.6666666666666	196.66666666666666	6	6	605	559.1666666666666	6	0	1	12	213	781	0	44	44	39	6	4	566	541.0	6	0	0	12	207	762	0	16	16
ORTHOMCL10457	564.6666666666666	161.66666666666666	6	6	403	318.0	6	0	1	12	136	369	0	79	79	78	5	5	325	300.1666666666667	6	0	1	12	134	365	0	6	6
ORTHOMCL14325	447.66666666666663	232.66666666666666	4	4	215	108.5	4	0	3	10	7	9	0	149	149	130	2	2	85	73.75	4	0	2	10	7	9	0	21	21
ORTHOMCL5516	2811.666666666667	1835.6666666666667	13	13	976	148.92307692307693	13	0	13	0	90	162	0	976	903	885	11	11	91	74.6923076923077	11	1	2	0	84	148	0	91	19
ORTHOMCL1682	511.6666666666667	414.6666666666667	17	17	97	19.58823529411765	15	1	17	0	18	39	0	97	79	80	14	13	17	13.294117647058824	13	2	3	0	16	35	0	17	1
ORTHOMCL3804	409.6666666666667	123.66666666666667	15	15	286	201.06666666666666	15	0	15	0	199	388	0	152	79	84	12	12	202	186.06666666666666	15	0	3	0	190	369	0	75	5
ORTHOMCL6242	2159.6666666666665	324.6666666666667	12	12	1835	1140.75	12	0	7	0	1181	2581	0	1835	1831	68	5	4	1767	1116.6666666666667	12	0	7	0	1163	2531	0	1767	1763
ORTHOMCL10639	306.66666666666663	157.66666666666666	6	6	149	69.5	6	0	5	3	27	55	0	96	96	95	6	6	54	52.666666666666664	6	0	0	3	27	55	0	2	2
ORTHOMCL10191	343.66666666666663	211.66666666666666	6	6	132	71.16666666666667	6	0	6	0	18	44	0	74	74	59	4	4	73	58.166666666666664	6	0	2	0	18	43	0	17	17
ORTHOMCL6310	244.66666666666669	122.66666666666667	12	12	122	88.5	12	0	10	0	88	173	0	72	33	29	10	10	93	84.5	12	0	2	0	86	170	0	44	5
ORTHOMCL966	580.6666666666666	221.66666666666666	21	21	359	274.6190476190476	21	0	6	0	325	587	0	359	142	26	15	13	333	269.42857142857144	21	0	6	0	320	578	0	333	120
ORTHOMCL380	627.6666666666666	249.66666666666666	26	26	378	241.6153846153846	24	1	24	0	272	483	0	378	119	95	20	12	283	234.03846153846155	24	1	6	0	267	472	0	283	28
ORTHOMCL12731	419.6666666666667	9.666666666666666	5	5	410	218.4	5	0	3	1	19	58	0	309	309	276	3	3	134	108.6	5	0	2	1	19	58	0	33	33
ORTHOMCL6301	616.6666666666666	162.66666666666666	12	12	454	343.1666666666667	12	0	5	2	345	629	0	322	231	31	7	4	423	335.25	12	0	5	2	339	613	0	295	205
ORTHOMCL7765	1222.6666666666665	639.6666666666666	9	9	583	216.66666666666666	9	0	9	1	154	213	0	465	465	390	6	6	193	161.0	9	0	3	1	143	201	0	86	86
ORTHOMCL1059	2174.666666666667	1251.6666666666667	21	21	923	455.1904761904762	19	1	21	2	463	854	0	590	584	453	16	10	470	424.95238095238096	19	1	5	2	453	834	0	140	135
ORTHOMCL769	909.6666666666667	338.6666666666667	23	23	571	431.95652173913044	23	0	21	8	416	880	0	178	142	148	23	15	423	415.0	23	0	0	8	405	858	0	40	5
ORTHOMCL3692	1622.6666666666665	862.6666666666666	15	15	760	219.13333333333333	15	0	15	0	181	423	0	594	570	571	13	12	189	170.53333333333333	15	0	2	0	172	398	0	29	9
ORTHOMCL3926	1237.6666666666667	465.6666666666667	15	15	772	495.8666666666667	15	0	7	0	563	845	0	772	370	156	10	10	616	474.8	15	0	5	0	550	821	0	616	220
ORTHOMCL15806	347.6666666666667	36.666666666666664	4	4	311	155.5	4	0	3	8	10	23	0	213	213	155	1	1	156	115.75	4	0	3	8	10	23	0	58	58
ORTHOMCL7228	323.66666666666663	130.66666666666666	10	10	193	159.4	10	0	2	0	130	296	0	46	38	38	10	10	155	147.8	10	0	0	0	125	279	0	12	5
ORTHOMCL15744	338.6666666666667	114.66666666666667	4	4	224	79.75	4	0	3	4	1	7	0	190	190	191	3	3	33	30.75	4	0	1	4	1	7	0	1	1
ORTHOMCL1122	2244.666666666667	1318.6666666666667	18	18	926	321.1111111111111	15	1	15	0	455	836	0	926	926	770	10	9	156	97.27777777777777	15	1	8	0	137	230	0	156	156
ORTHOMCL13933	221.66666666666666	41.666666666666664	4	4	180	137.0	4	0	1	1	5	19	0	18	18	17	3	3	163	132.75	4	0	1	1	5	19	0	1	1
ORTHOMCL2786	654.6666666666666	194.66666666666666	16	16	460	360.625	16	0	3	0	376	719	0	220	78	77	14	14	383	346.625	16	0	2	0	365	699	0	143	11
ORTHOMCL4493	403.6666666666667	52.666666666666664	14	14	351	294.7857142857143	14	0	3	2	297	489	0	148	40	33	11	11	318	291.7142857142857	14	0	3	2	296	487	0	115	7
ORTHOMCL2894	1392.6666666666667	1095.6666666666667	16	16	297	57.0	13	1	16	0	58	147	0	297	297	229	7	7	68	35.0625	11	1	9	0	48	126	0	68	68
ORTHOMCL10233	1083.6666666666667	424.6666666666667	6	6	659	225.33333333333334	6	0	6	1	21	111	0	596	596	461	3	3	198	137.33333333333334	6	0	3	1	21	109	0	136	136
ORTHOMCL983	2518.666666666667	1949.6666666666667	21	21	569	87.61904761904762	21	0	21	0	92	165	0	569	569	496	12	10	73	46.04761904761905	18	1	9	0	67	113	0	73	73
ORTHOMCL11238	723.6666666666667	385.6666666666667	6	6	338	134.66666666666666	6	0	6	0	15	48	0	338	338	182	4	3	156	101.0	6	0	2	0	14	46	0	156	156
ORTHOMCL12782	328.66666666666663	179.66666666666666	5	5	149	36.8	5	0	4	0	0	0	0	149	149	148	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL4547	348.6666666666667	66.66666666666667	14	14	282	242.07142857142858	14	0	2	0	250	467	0	114	33	13	12	12	269	240.35714285714286	14	0	2	0	249	466	0	101	21
ORTHOMCL12496	598.6666666666666	78.66666666666667	5	5	520	491.2	5	0	0	16	132	572	0	56	56	28	5	5	492	477.4	5	0	0	16	132	566	0	34	34
ORTHOMCL982	953.6666666666667	386.6666666666667	20	20	567	356.25	20	0	19	0	372	605	0	468	210	191	17	12	376	334.15	20	0	3	0	355	579	0	278	27
ORTHOMCL5135	485.66666666666663	218.66666666666666	14	14	267	158.85714285714286	14	0	13	2	144	287	0	118	117	124	14	13	143	141.85714285714286	14	0	0	2	137	268	0	1	1
ORTHOMCL5465	367.6666666666667	66.66666666666667	13	13	301	219.46153846153845	13	0	8	0	213	413	0	181	105	70	10	10	231	205.23076923076923	13	0	3	0	203	400	0	118	44
ORTHOMCL3646	556.6666666666666	114.66666666666667	15	15	442	184.8	15	0	15	1	181	351	0	372	263	258	12	12	184	159.6	15	0	3	0	173	334	0	120	14
ORTHOMCL5792	301.6666666666667	102.66666666666667	13	13	199	144.15384615384616	13	0	4	0	147	283	0	171	83	32	9	9	167	135.69230769230768	13	0	4	0	141	270	0	140	56
ORTHOMCL4734	840.6666666666666	45.666666666666664	14	14	795	506.42857142857144	14	0	13	7	474	776	0	302	298	300	13	13	495	481.5	14	0	1	7	470	769	0	6	2
ORTHOMCL7442	203.66666666666669	80.66666666666667	10	10	123	100.4	10	0	7	1	85	171	0	25	25	26	10	10	97	96.0	10	0	0	1	83	167	0	1	1
ORTHOMCL2608	2742.666666666667	1618.6666666666667	17	17	1124	187.8235294117647	17	0	17	0	144	279	0	1124	1025	975	12	10	149	121.47058823529412	17	0	5	0	136	260	0	149	56
ORTHOMCL14847	931.6666666666666	602.6666666666666	4	4	329	100.5	4	0	4	0	0	0	0	329	329	264	2	2	65	32.25	2	1	2	0	0	0	0	65	65
ORTHOMCL7453	443.66666666666663	200.66666666666666	10	10	243	167.3	10	0	9	0	147	295	0	79	75	67	8	8	176	156.0	10	0	2	0	141	284	0	15	13
ORTHOMCL4535	383.66666666666663	162.66666666666666	14	14	221	164.71428571428572	14	0	13	2	156	356	0	65	61	60	13	12	161	153.42857142857142	14	0	1	2	149	337	0	10	7
ORTHOMCL1918	1062.6666666666667	206.66666666666666	17	17	856	667.6470588235294	17	0	6	0	759	1074	0	720	210	72	11	11	784	655.5882352941177	17	0	6	0	750	1061	0	648	144
ORTHOMCL11578	432.6666666666667	43.666666666666664	4	4	389	283.25	4	0	2	15	18	47	0	128	128	59	2	2	330	266.25	4	0	2	15	18	47	0	71	71
ORTHOMCL4106	508.6666666666667	303.6666666666667	15	15	205	112.0	15	0	15	0	120	261	0	184	98	83	10	10	122	99.53333333333333	15	0	5	0	114	246	0	102	22
ORTHOMCL4378	385.6666666666667	74.66666666666667	14	14	311	243.28571428571428	14	0	3	2	242	386	0	77	65	70	13	12	241	229.78571428571428	14	0	1	2	232	367	0	14	5
ORTHOMCL16576	362.6666666666667	94.66666666666667	4	4	268	204.25	4	0	3	27	27	43	0	74	74	80	4	4	188	179.5	4	0	0	27	25	41	0	1	1
ORTHOMCL9723	1238.6666666666665	740.6666666666666	7	7	498	280.7142857142857	7	0	7	0	111	376	0	466	466	183	5	5	315	232.28571428571428	7	0	2	0	108	363	0	285	285
ORTHOMCL1053	1166.6666666666665	629.6666666666666	21	21	537	252.1904761904762	21	0	21	0	255	455	0	382	328	283	16	13	254	228.9047619047619	21	0	5	0	246	432	0	101	49
ORTHOMCL5211	613.6666666666666	97.66666666666667	13	13	516	455.0	13	0	1	3	437	1018	0	75	60	65	13	13	451	440.15384615384613	13	0	0	3	427	993	0	16	5
ORTHOMCL11706	407.6666666666667	99.66666666666667	5	5	308	124.8	5	0	5	7	12	32	0	249	249	246	4	4	62	58.0	5	0	1	6	12	32	0	5	5
ORTHOMCL14246	151.66666666666666	16.666666666666668	4	4	135	122.0	4	0	0	6	15	52	0	17	17	18	4	4	117	116.75	4	0	0	6	15	52	0	0	0
ORTHOMCL11205	684.6666666666666	144.66666666666666	6	6	540	369.5	6	0	4	6	148	260	0	266	266	127	4	4	413	343.0	6	0	2	6	148	260	0	139	139
ORTHOMCL2012	570.6666666666667	350.6666666666667	18	18	220	115.83333333333333	18	0	17	0	138	290	0	214	163	85	11	10	135	104.66666666666667	18	0	7	0	131	278	0	129	80
ORTHOMCL11246	5346.666666666666	2847.6666666666665	6	6	2499	416.5	6	0	5	0	0	0	0	2499	2499	2498	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL3581	651.6666666666666	192.66666666666666	15	15	459	147.13333333333333	15	0	14	1	125	287	0	367	328	330	13	13	129	120.73333333333333	15	0	2	1	121	277	0	40	2
ORTHOMCL2572	404.6666666666667	47.666666666666664	17	17	357	251.64705882352942	17	0	16	1	257	410	0	231	87	92	14	13	265	242.11764705882354	17	0	3	1	253	403	0	140	0
ORTHOMCL6701	558.6666666666667	329.6666666666667	11	11	229	85.27272727272727	11	0	11	0	58	153	0	189	187	150	6	6	79	56.36363636363637	11	0	5	0	43	127	0	50	49
ORTHOMCL1423	437.6666666666667	103.66666666666667	18	18	334	260.1666666666667	18	0	5	0	285	580	0	250	65	55	15	13	279	248.22222222222223	18	0	3	0	274	561	0	197	19
ORTHOMCL7539	1167.6666666666665	659.6666666666666	10	10	508	113.0	10	0	10	1	54	112	0	460	460	430	6	6	78	63.8	10	0	4	1	52	99	0	35	35
ORTHOMCL6979	1184.6666666666667	496.6666666666667	11	11	688	272.45454545454544	11	0	10	0	210	452	0	440	435	443	9	8	245	219.9090909090909	11	0	2	0	201	429	0	8	4
ORTHOMCL2990	454.6666666666667	99.66666666666667	16	16	355	274.4375	16	0	4	5	288	465	0	213	57	59	14	11	296	266.625	16	0	2	5	283	458	0	155	2
ORTHOMCL1038	831.6666666666667	387.6666666666667	21	21	444	186.23809523809524	21	0	21	0	191	415	0	442	253	264	18	13	180	158.47619047619048	21	0	3	0	173	382	0	178	5
ORTHOMCL7455	294.66666666666663	205.66666666666666	10	10	89	62.1	10	0	9	0	53	110	0	46	24	29	8	8	60	53.2	10	0	2	0	47	99	0	22	1
ORTHOMCL427	1957.6666666666667	1220.6666666666667	26	26	737	397.84615384615387	26	0	26	0	462	708	0	719	403	275	17	10	462	377.88461538461536	26	0	9	0	448	687	0	445	131
ORTHOMCL12485	393.6666666666667	313.6666666666667	5	5	80	27.4	5	0	5	0	1	4	0	65	65	65	4	4	15	11.4	5	0	1	0	1	4	0	1	1
ORTHOMCL15593	715.6666666666666	92.66666666666667	4	4	623	600.5	4	0	0	80	89	166	0	32	32	16	4	4	607	594.25	4	0	0	79	89	165	0	19	19
ORTHOMCL15025	215.66666666666669	71.66666666666667	4	4	144	136.5	4	0	0	5	8	46	0	6	6	0	4	4	144	136.5	4	0	0	5	8	46	0	6	6
ORTHOMCL5357	2254.666666666667	1665.6666666666667	13	13	589	91.76923076923077	13	0	13	0	47	109	0	589	538	534	11	11	55	45.0	11	1	2	0	44	99	0	55	6
ORTHOMCL12007	266.6666666666667	89.66666666666667	5	5	177	86.4	3	1	3	0	0	0	0	177	177	53	3	3	124	74.0	3	1	2	0	0	0	0	124	124
ORTHOMCL10725	419.66666666666663	217.66666666666666	6	6	202	85.5	6	0	6	0	32	77	0	147	147	147	6	6	55	53.333333333333336	6	0	0	0	31	74	0	2	2
